19260
1524904	1525085	12418
1525736	1525924	12600
1578642	1578770	12789
1579884	1580065	12918
1690265	1690383	13100
1697240	1697412	13219
1704067	1704159	13392
1725555	1725632	13485
1730500	1730592	13563
1900911	1900972	13656
2220031	2220381	13718
0	610	0
2175	2286	611
4543	4709	723
25766	25923	890
28387	28472	1048
31303	31504	1134
44852	44926	1336
82760	82821	1411
88615	88712	1473
0	96	0
0	85	0
0	2578	0
0	3427	0
12183	12323	3428
29740	30224	3569
0	2121	0
0	212	0
3789	5393	213
0	314	0
6283	6434	315
21549	21664	467
28580	28718	583
31397	31625	722
32069	32229	951
33858	33985	1112
36227	36462	1240
46831	47020	1476
47885	48098	1666
51034	51189	1880
51852	52038	2036
52135	52231	2223
55413	55629	2320
55938	56179	2537
69585	70418	2779
0	314	0
6283	6434	315
21549	21664	467
28580	28718	583
31397	31625	722
32069	32229	951
33858	33985	1112
36227	36462	1240
46831	47020	1476
47885	48098	1666
51034	51189	1880
51852	52038	2036
52135	52231	2223
55413	55629	2320
55938	56179	2537
69585	69715	2779
72087	72209	2910
73456	73587	3033
77578	77655	3165
80549	80693	3243
81879	81973	3388
95040	95178	3483
111519	111613	3622
115961	116120	3717
119250	119445	3877
127120	127329	4073
145909	146009	4283
152091	152237	4384
153405	153630	4531
165580	165804	4757
179059	179140	4982
180017	180145	5064
184765	184957	5193
218224	218321	5386
218614	218730	5484
225485	225619	5601
229374	229489	5736
239692	239842	5852
240947	241035	6003
259611	259688	6092
268886	268956	6170
270317	270462	6241
280645	280759	6387
281540	281766	6502
285223	285376	6729
308894	309090	6883
316200	316343	7080
316952	317125	7224
331599	331710	7398
360753	360896	7510
365895	365992	7654
379243	379418	7752
381338	381445	7928
384115	384226	8036
387038	387142	8148
391099	391255	8253
399475	399573	8410
428395	428554	8509
430304	430398	8669
433795	433947	8764
441596	441767	8917
447232	447393	9089
459616	459784	9251
465063	465585	9420
0	176	0
2295	2471	177
13756	13858	354
48289	48323	457
63360	63416	492
65404	65844	549
66676	66781	990
73902	74666	1096
0	3307	0
0	912	0
0	120	0
56934	56984	121
76565	76725	172
91516	92949	333
0	120	0
56934	56984	121
76565	76725	172
103861	108020	333
0	120	0
37324	37414	121
56934	56984	212
76565	76725	263
103861	108020	424
0	139	0
56879	56929	140
76510	76670	191
103806	107965	352
0	139	0
37269	37359	140
56879	56929	231
76510	76670	282
103806	107965	443
0	874	0
84119	84242	875
87893	88090	999
95713	95920	1197
104085	105928	1405
0	874	0
84119	84242	875
87893	88090	999
95713	95920	1197
96799	96881	1405
104085	105928	1488
0	326	0
8406	8668	327
41756	46250	590
0	105	0
2071	2166	106
3473	3583	202
11958	12042	313
13648	13793	398
15934	16124	544
18938	19067	735
21239	21331	865
23860	24113	958
24989	25151	1212
26370	26516	1375
29550	29674	1522
30774	33444	1647
0	1815	0
2192	2269	1816
2946	3069	1894
7481	7522	2018
8645	8800	2060
0	500	0
0	86	0
26952	27426	87
47631	47840	562
65465	65580	772
67008	67116	888
69985	70119	997
82864	83005	1132
87713	87842	1274
89552	89652	1404
95760	95852	1505
100011	100189	1598
102018	102117	1777
103739	103900	1877
113776	113884	2039
115498	115633	2148
118716	118924	2284
120006	122238	2493
0	86	0
24418	24508	87
26952	27426	178
47631	47840	653
65465	65580	863
67008	67116	979
69985	70119	1088
82864	83005	1223
87713	87842	1365
89552	89652	1495
95760	95852	1596
100011	100189	1689
102018	102117	1868
103739	103900	1968
113776	113884	2130
115498	115633	2239
118716	118924	2375
120006	122238	2584
0	91	0
0	474	0
20679	20888	475
38513	38628	685
40056	40164	801
43033	43167	910
55912	56053	1045
60761	60890	1187
62600	62700	1317
68808	68900	1418
69492	69557	1511
73059	73237	1577
75066	75165	1756
76787	76948	1856
86824	86932	2018
88546	88681	2127
91764	91972	2263
93054	95286	2472
0	559	0
7561	7694	560
10682	10861	694
11598	11719	874
15434	15560	996
22546	22722	1123
24825	25016	1300
28950	29009	1492
71361	71589	1552
0	559	0
5127	5248	560
7561	7694	682
10682	10861	816
11598	11719	996
15434	15560	1118
24825	25016	1245
28950	29009	1437
71361	71589	1497
0	559	0
5127	5248	560
7561	7694	682
10682	10861	816
11598	11719	996
15434	15560	1118
22546	22722	1245
24825	25016	1422
71361	71589	1614
0	559	0
5127	5248	560
7561	7694	682
10682	10861	816
11598	11719	996
15434	15560	1118
22546	22722	1245
24825	25016	1422
28950	29009	1614
71361	71589	1674
0	662	0
4216	4307	663
5919	5976	755
7417	7602	813
17924	18075	999
18691	18871	1151
21789	21854	1332
22223	22314	1398
28114	28282	1490
29786	29971	1659
32077	32201	1845
35465	35620	1970
41445	41603	2126
48146	48295	2285
49659	49817	2435
51857	51919	2594
53683	53775	2657
54229	54354	2750
58170	58365	2876
0	2796	0
3412	3592	2797
6510	6575	2978
6944	7035	3044
12835	13003	3136
14507	14692	3305
16798	16922	3491
20186	20341	3616
26166	26324	3772
32867	33016	3931
34380	34538	4081
36578	36640	4240
38404	38496	4303
38950	39075	4396
42891	43086	4522
0	290	0
14808	14946	291
17313	17394	430
28859	28946	512
48792	48945	600
51135	51257	754
56259	56312	877
56393	56542	931
59379	59516	1081
68540	68967	1219
0	149	0
104643	104831	150
109898	109972	339
112743	112838	414
114227	114382	510
119726	119809	666
126121	126196	750
126461	127440	826
0	544	0
2485	2635	545
0	55	0
1103	2981	56
3251	5098	1935
0	55	0
3251	5098	56
0	55	0
2878	2981	56
3251	5098	160
0	1211	0
2686	2944	1212
16813	16974	1471
22267	22406	1633
0	138	0
228	306	139
9202	9405	218
9577	9697	422
11766	11941	543
24329	24489	719
0	105	0
0	52	0
0	1154	0
2640	2796	1155
3010	3087	1312
4122	4267	1390
5909	6075	1536
10893	11147	1703
11500	11825	1958
12362	12604	2284
13090	13353	2527
19727	19913	2791
20391	20444	2978
21103	23934	3032
25208	25286	5864
26598	26723	5943
45969	46220	6069
0	1154	0
2640	2796	1155
3010	3087	1312
4122	4267	1390
5909	6075	1536
10893	11147	1703
11500	11825	1958
12362	12706	2284
13090	13353	2629
19727	19913	2893
20391	20444	3080
21103	23934	3134
25208	25286	5966
26598	26723	6045
45969	46220	6171
0	1154	0
2640	2796	1155
3010	3087	1312
4122	4267	1390
5909	6075	1536
10893	11147	1703
11500	11825	1958
12362	12604	2284
13090	13353	2527
19727	19913	2791
21103	23934	2978
25208	25286	5810
26598	26723	5889
125761	126083	6015
0	1154	0
2640	2796	1155
3010	3087	1312
4122	4267	1390
5909	6075	1536
10893	11147	1703
11500	11825	1958
12362	12604	2284
13090	13353	2527
19727	19913	2791
20391	20444	2978
21103	23934	3032
25208	25286	5864
26598	26723	5943
125761	126083	6069
0	635	0
20524	20695	636
22612	24804	808
0	138	0
8022	8152	139
10270	10401	270
16285	16380	402
16563	16700	498
17717	17770	636
18628	18777	690
19798	19917	840
24597	25672	960
0	573	0
0	3241	0
3693	3852	3242
9612	9791	3402
10086	10235	3582
12088	12207	3732
20086	20220	3852
20384	20646	3987
0	2336	0
4821	5013	2337
5392	5517	2530
9684	9791	2656
9885	10064	2764
13382	13617	2944
14764	14946	3180
17177	17308	3363
22318	22429	3495
25678	25818	3607
30321	30590	3748
31215	31367	4018
32309	32400	4171
33060	33206	4263
33293	33453	4410
38911	38987	4571
42640	42774	4648
43165	43359	4783
47481	47640	4978
51622	51700	5138
53901	54026	5217
59805	59916	5343
60436	60586	5455
61626	61758	5606
62643	62750	5739
63371	63499	5847
64235	64364	5976
64994	65167	6106
77203	77308	6280
79776	79802	6386
85655	86009	6413
0	394	0
2797	3305	395
0	1979	0
0	474	0
37836	38089	475
43365	43510	729
45822	45901	875
49090	49202	955
51169	51387	1068
55021	55136	1287
55331	55582	1403
55658	55796	1655
57656	57808	1794
58887	58991	1947
62734	62940	2052
65286	65422	2259
67313	67446	2396
77155	77242	2530
80237	80579	2618
81847	81942	2961
82372	82583	3057
84360	84600	3269
84835	84984	3510
86203	86323	3660
98363	98493	3781
98762	99040	3912
100882	101007	4191
102357	102482	4317
103674	103840	4443
110616	110724	4610
110957	111103	4719
111729	111875	4866
112893	113115	5013
115425	115645	5236
119668	119858	5457
124874	125047	5648
128933	129074	5822
130264	131017	5964
131585	131708	6718
132737	132962	6842
133467	133596	7068
137582	137767	7198
139107	139327	7384
139414	139502	7605
143618	143774	7694
143932	144192	7851
144866	144961	8112
146752	150944	8208
0	474	0
37836	38089	475
43365	43510	729
45822	45901	875
49090	49202	955
51169	51387	1068
55021	55136	1287
55331	55582	1403
55658	55796	1655
57656	57808	1794
58887	58991	1947
62734	62940	2052
65286	65422	2259
67313	67446	2396
77155	77242	2530
80237	80579	2618
81847	81942	2961
82372	82583	3057
84360	84600	3269
84835	84984	3510
86203	86323	3660
98363	98493	3781
98762	99040	3912
100882	101007	4191
102357	102482	4317
103674	103840	4443
110616	110724	4610
110957	111103	4719
111729	111875	4866
112893	113115	5013
115425	115645	5236
119668	119858	5457
124874	125047	5648
128933	129074	5822
130264	131017	5964
131585	131708	6718
132737	132962	6842
133467	133596	7068
137582	137767	7198
139107	139327	7384
139414	139502	7605
143618	143774	7694
143932	144144	7851
144866	144961	8064
146752	150944	8160
0	49	0
0	989	0
4100	4157	990
5728	5775	1048
8176	8308	1096
9187	9345	1229
9429	9528	1388
9908	10043	1488
10429	10514	1624
10722	10820	1710
10931	11091	1809
11872	12016	1970
12096	12240	2115
12921	13102	2260
13197	13314	2442
13551	13704	2560
14004	14143	2714
14332	16979	2854
0	989	0
4100	4157	990
5728	5775	1048
8176	8308	1096
9187	9345	1229
9429	9528	1388
9908	10043	1488
10429	10514	1624
10722	10820	1710
10931	11091	1809
11872	12016	1970
12096	12240	2115
12921	13102	2260
13197	13314	2442
13551	13704	2560
14004	14143	2714
14332	14607	2854
24525	24682	3130
30966	31164	3288
0	135	0
3246	3303	136
3529	4407	194
0	135	0
3246	3303	136
7322	7454	194
8333	8491	327
8575	8674	486
9054	9189	586
9575	9660	722
9868	9966	808
10077	10237	907
11018	11162	1068
11242	11386	1213
12067	12248	1358
12343	12460	1540
12697	12850	1658
13150	13289	1812
13478	16125	1952
0	135	0
3246	3303	136
4874	4921	194
7322	7454	242
8333	8491	375
8575	8674	534
9054	9189	634
9575	9660	770
9868	9966	856
10077	10237	955
11018	11162	1116
11242	11386	1261
12067	12248	1406
12343	12460	1588
12697	12850	1706
13153	13289	1860
13478	16125	1997
0	466	0
26031	28192	467
0	5660	0
9015	9098	5661
16071	16273	5745
19770	19850	5948
19957	20022	6029
27755	27870	6095
38783	38979	6211
40664	40699	6408
44843	44911	6444
46623	46708	6513
54732	54810	6599
63404	63592	6678
71971	72051	6867
74579	74656	6948
94968	95089	7026
107681	107698	7148
111668	111767	7166
121642	121725	7266
145503	145625	7350
150341	150516	7473
156492	156594	7649
224448	224520	7752
230588	230665	7825
272242	272347	7903
338179	338291	8009
407994	408098	8122
0	5660	0
9015	9098	5661
16071	16273	5745
19770	19850	5948
19957	20037	6029
27755	27870	6110
38783	38979	6226
40664	40699	6423
44843	44911	6459
46623	46708	6528
54732	54810	6614
63404	63592	6693
71971	72051	6882
74579	74656	6963
94968	95089	7041
111668	111767	7163
121642	121725	7263
145503	145625	7347
150341	150516	7470
156492	156594	7646
224448	224520	7749
230588	230665	7822
272242	272347	7900
338179	338291	8006
407994	408098	8119
0	5660	0
9015	9098	5661
16071	16273	5745
19770	19850	5948
19957	20022	6029
27755	27870	6095
38783	38979	6211
40664	40699	6408
42096	42164	6444
44843	44911	6513
46623	46708	6582
54732	54810	6668
63404	63592	6747
71971	72051	6936
74579	74656	7017
94968	95089	7095
107681	107698	7217
111668	111767	7235
121642	121725	7335
145503	145625	7419
150341	150516	7542
156492	156594	7718
224448	224520	7821
230588	230665	7894
272242	272347	7972
338179	338291	8078
407994	408098	8191
0	111	0
773	862	112
6655	8304	202
0	111	0
770	862	112
6582	8304	205
0	134	0
2618	2688	135
2838	5980	206
0	869	0
0	211	0
13598	13729	212
19203	19375	344
20322	20381	517
46322	46403	577
48036	49604	659
0	1507	0
2955	3062	1508
28606	28700	1616
38384	38521	1711
56965	57069	1849
57798	57889	1954
73266	73407	2046
76334	76483	2188
76787	76946	2338
77792	77888	2498
81320	81373	2595
85774	85831	2649
87043	87140	2707
88887	88998	2805
89202	89264	2917
89460	91917	2980
0	1507	0
28606	28700	1508
38384	38521	1603
56965	57069	1741
57798	57889	1846
73266	73407	1938
76334	76483	2080
76787	76946	2230
77792	77888	2390
81320	81373	2487
85774	85831	2541
87043	87140	2599
88887	88998	2697
89202	89264	2809
89460	91917	2872
0	1008	0
2044	2106	1009
2697	2808	1072
8565	8662	1184
12072	12129	1282
13732	13785	1340
14838	14934	1394
26809	26968	1491
29129	29278	1651
30515	30656	1801
35562	35653	1943
36690	36794	2035
72258	72395	2140
77060	77154	2278
115644	115865	2373
0	1250	0
9696	10076	1251
24528	24899	1632
0	1014	0
16040	16145	1015
28410	28502	1121
30485	30682	1214
81767	81897	1412
84599	84795	1543
87423	87565	1740
94239	94407	1883
100390	100528	2052
100921	101034	2191
102312	102563	2305
113193	113416	2557
124804	124954	2781
164686	164874	2932
195665	195795	3121
0	636	0
3598	3726	637
14828	14903	766
18306	18462	842
19166	19336	999
0	885	0
0	537	0
749	812	538
88109	88217	602
101491	101540	711
137786	137844	761
161756	161810	820
164480	164514	875
178534	178627	910
180654	180780	1004
185831	185929	1131
186072	186291	1230
188149	188244	1450
189472	189573	1546
190247	190642	1648
196404	197182	2044
203522	203651	2823
205225	205330	2953
205971	206176	3059
209401	209465	3265
209540	209614	3330
210285	210433	3405
212690	212804	3554
216568	216755	3669
217548	217689	3857
234235	234361	3999
236904	237074	4126
238207	239437	4297
0	537	0
749	812	538
88109	88217	602
101491	101540	711
137786	137844	761
147435	147555	820
161756	161810	941
164480	164514	996
178534	178627	1031
180654	180780	1125
185831	185929	1252
186072	186291	1351
188149	188244	1571
190247	190642	1667
196404	197182	2063
203522	203651	2842
205225	205330	2972
205971	206176	3078
209401	209465	3284
209540	209614	3349
210285	210433	3424
212690	212804	3573
216568	216755	3688
217548	217689	3876
234235	234361	4018
236904	237074	4145
238207	239437	4316
0	537	0
749	812	538
88109	88217	602
101491	101540	711
137786	137844	761
147435	147555	820
161756	161810	941
164480	164514	996
178534	178627	1031
180654	180780	1125
185831	185929	1252
186072	186291	1351
188149	188244	1571
189472	189573	1667
190247	190642	1769
196404	197182	2165
203522	203651	2944
205225	205330	3074
205971	206176	3180
209401	209465	3386
209540	209614	3451
210285	210433	3526
212690	212804	3675
216568	216755	3790
217548	217689	3978
234235	234361	4120
236904	237074	4247
238207	239437	4418
0	537	0
749	812	538
88109	88217	602
101491	101540	711
137786	137844	761
147435	147555	820
161756	161810	941
164480	164514	996
178534	178627	1031
180654	180780	1125
185831	185929	1252
186072	186291	1351
187434	187589	1571
188149	188244	1727
189472	189573	1823
190247	190642	1925
196404	197182	2321
203522	203651	3100
205225	205330	3230
205971	206176	3336
209401	209465	3542
209540	209614	3607
210285	210433	3682
212690	212804	3831
216568	216755	3946
217548	217689	4134
234235	234361	4276
236904	237074	4403
238207	239437	4574
0	537	0
749	812	538
88109	88217	602
101491	101540	711
137786	137844	761
147435	147555	820
161756	161810	941
164480	164514	996
178534	178627	1031
180654	180780	1125
185831	185929	1252
186072	186291	1351
186847	186981	1571
187434	187589	1706
188149	188244	1862
189472	189573	1958
190247	190642	2060
196404	197182	2456
203522	203651	3235
205225	205330	3365
205971	206176	3471
209401	209465	3677
209540	209614	3742
210285	210433	3817
212690	212804	3966
216568	216755	4081
217548	217689	4269
234235	234361	4411
236904	237074	4538
238207	239437	4709
0	537	0
749	812	538
88109	88217	602
101491	101540	711
137786	137844	761
147435	147555	820
161756	161810	941
164480	164514	996
178534	178627	1031
180654	180780	1125
185831	185929	1252
186072	186291	1351
186847	186981	1571
188149	188244	1706
189472	189573	1802
190247	190642	1904
196404	197182	2300
203522	203651	3079
205225	205330	3209
205971	206176	3315
209401	209465	3521
209540	209614	3586
210285	210433	3661
212690	212804	3810
216568	216755	3925
217548	217689	4113
234235	234361	4255
236904	237074	4382
238207	239437	4553
0	537	0
749	812	538
88109	88217	602
101491	101540	711
137786	137844	761
147435	147555	820
161756	161810	941
164480	164514	996
178534	178627	1031
180654	180780	1125
185831	185929	1252
186072	186291	1351
187434	187589	1571
188149	188244	1727
190247	190642	1823
196404	197182	2219
203522	203651	2998
205225	205330	3128
205971	206176	3234
209401	209465	3440
209540	209614	3505
210285	210433	3580
212690	212804	3729
216568	216755	3844
217548	217657	4032
234235	234361	4142
236904	237074	4269
238207	239437	4440
0	3619	0
5537	5825	3620
9342	9515	3909
43378	43642	4083
52221	52528	4348
0	1938	0
29440	29704	1939
38283	38590	2204
0	77	0
5109	5207	78
16220	18256	177
0	77	0
5109	5207	78
16220	16460	177
19346	21851	418
0	669	0
0	109	0
0	109	0
0	139	0
1301	1398	140
3280	3416	238
0	530	0
1627	1750	531
0	157	0
1011	1121	158
3242	3286	269
15559	15685	314
16009	16104	441
23953	23996	537
25561	27450	581
0	157	0
1011	1121	158
3242	3286	269
15559	15685	314
16009	16104	441
25561	27450	537
0	157	0
1011	1121	158
3242	3286	269
15559	15685	314
16009	16119	441
23953	23996	552
25561	27450	596
0	157	0
1011	1121	158
3242	3286	269
15559	15685	314
16009	16119	441
25561	27450	552
0	3610	0
30625	30720	3611
31058	31184	3707
44348	44391	3834
46776	46886	3878
47646	47732	3989
0	3610	0
30610	30720	3611
31058	31184	3722
44348	44391	3849
46776	46886	3893
47646	47732	4004
0	3607	0
30625	30720	3608
31058	31184	3704
44348	44391	3831
46776	46886	3875
47646	47732	3986
0	137	0
976	2985	138
0	1736	0
24073	24809	1737
0	7952	0
14038	14143	7953
21726	21808	8059
32335	32398	8142
36338	36397	8206
43985	44138	8266
49435	49546	8420
51859	51972	8532
52065	52153	8646
54358	54472	8735
62777	62906	8850
63287	63392	8980
70356	70468	9086
73300	73376	9199
80427	80504	9276
83085	83284	9354
159454	159921	9554
0	7952	0
14038	14143	7953
21726	21808	8059
32335	32398	8142
36338	36397	8206
43985	44138	8266
49435	49546	8420
51859	51972	8532
52065	52153	8646
54358	54463	8735
62765	62906	8841
63287	63392	8983
70356	70468	9089
73300	73376	9202
80427	80504	9279
83085	83284	9357
159454	159921	9557
0	290	0
16564	17229	291
23076	23190	957
40593	40678	1072
42774	45444	1158
0	273	0
2874	2960	274
7105	7162	361
12185	12285	419
0	64	0
72608	72664	65
73437	73516	122
85844	86001	202
112448	112638	360
115616	115827	551
121345	121512	763
126673	126789	931
141882	142352	1048
143806	143923	1519
145891	148966	1637
0	286	0
72451	72507	287
73280	73359	344
85687	85844	424
112291	112481	582
115459	115670	773
121188	121355	985
126516	126632	1153
141725	142195	1270
143649	143766	1741
145734	148809	1859
0	354	0
1962	2581	355
2775	2952	975
6063	6245	1153
13323	13454	1336
13706	13860	1468
14542	14959	1623
0	354	0
1962	2581	355
2824	2952	975
6063	6245	1104
11421	11636	1287
13323	13454	1503
13706	13860	1635
14542	14959	1790
0	354	0
1962	2581	355
2775	2952	975
6063	6245	1153
11421	11636	1336
13323	13454	1552
13706	13860	1684
14542	14959	1839
0	354	0
2775	2952	355
6063	6245	533
11421	11636	716
13323	13454	932
13706	13860	1064
14542	14959	1219
0	224	0
398	528	225
2257	2994	356
0	224	0
368	528	225
2257	2994	386
0	298	0
2139	2280	299
24097	24280	441
25810	26040	625
27910	27979	856
29801	29874	926
31282	31368	1000
33885	33945	1087
34101	34277	1148
34662	34822	1325
34994	35091	1486
35201	35288	1584
35997	36183	1672
36289	36428	1859
36531	36648	1999
36733	36824	2117
36944	37108	2209
39837	39986	2374
40084	40149	2524
40224	40412	2590
40498	40572	2779
40847	40953	2854
41040	41169	2961
41256	41597	3091
0	267	0
2139	2280	268
24097	24280	410
27910	27979	594
29801	29874	664
31282	31368	738
33885	33945	825
34101	34277	886
34662	34822	1063
34994	35091	1224
35201	35288	1322
35997	36183	1410
36289	36428	1597
36531	36648	1737
36733	36824	1855
36944	37108	1947
39837	39986	2112
40084	40149	2262
40224	40412	2328
40498	40572	2517
40847	40953	2592
41040	41169	2699
41256	41597	2829
0	267	0
2139	2280	268
24097	24280	410
25810	26040	594
27910	27979	825
29801	29874	895
31282	31368	969
33885	33945	1056
34101	34277	1117
34662	34822	1294
34994	35091	1455
35201	35288	1553
35997	36183	1641
36289	36428	1828
36531	36648	1968
36733	36824	2086
36944	37108	2178
39837	39986	2343
40084	40149	2493
40224	40412	2559
40498	40572	2748
40847	40953	2823
41040	41169	2930
41256	41597	3060
0	267	0
2139	2280	268
24097	24280	410
25810	26040	594
27910	27979	825
29801	29874	895
31282	31368	969
33885	33945	1056
34101	34277	1117
34662	34819	1294
34994	35091	1452
35201	35288	1550
35997	36183	1638
36289	36428	1825
36531	36648	1965
36733	36824	2083
36944	37108	2175
39837	39986	2340
40084	40149	2490
40224	40412	2556
40498	40572	2745
40847	40953	2820
41040	41169	2927
41256	41597	3057
0	267	0
2139	2280	268
24097	24280	410
27910	27979	594
29801	29874	664
31282	31368	738
33885	33945	825
34101	34277	886
34662	34819	1063
34994	35091	1221
35201	35288	1319
35997	36183	1407
36289	36428	1594
36531	36648	1734
36733	36824	1852
36944	37108	1944
39837	39986	2109
40084	40149	2259
40224	40412	2325
40498	40572	2514
40847	40953	2589
41040	41169	2696
41256	41597	2826
0	150	0
8003	8119	151
8248	8306	268
8409	8577	327
8680	8814	496
10094	10200	631
10476	10566	738
10678	10810	829
11356	11453	962
11558	11704	1060
11838	12014	1207
12143	12247	1384
12334	12414	1489
12741	12896	1570
15148	15313	1726
15448	15644	1892
18823	18887	2089
19128	19323	2154
20042	20116	2350
20236	20425	2425
21624	21712	2615
21971	22063	2704
22190	22381	2797
23527	23628	2989
23737	23837	3091
23994	24328	3192
0	222	0
5001	5117	223
5246	5304	340
5407	5575	399
5678	5812	568
7092	7198	703
7474	7564	810
7676	7808	901
8354	8451	1034
8556	8702	1132
8836	9012	1279
9141	9245	1456
9332	9412	1561
9739	9894	1642
12146	12311	1798
12446	12642	1964
15821	15885	2161
16126	16321	2226
17040	17114	2422
17234	17423	2497
18622	18710	2687
18969	19061	2776
19188	19379	2869
20525	20626	3061
20735	20835	3163
20992	21326	3264
0	1007	0
0	535	0
5423	5630	536
6256	6389	744
6489	6614	878
6705	6761	1004
6859	6973	1061
7643	7737	1176
7836	7898	1271
8150	8273	1334
8454	8574	1458
8683	8780	1579
8865	8970	1677
9052	9094	1783
9250	9340	1826
10438	10515	1917
10602	11866	1995
0	428	0
4875	5082	429
5708	5841	637
5941	6066	771
6157	6213	897
6311	6425	954
7095	7189	1069
7288	7350	1164
7602	7725	1227
7906	8026	1351
8135	8232	1472
8317	8422	1570
8504	8546	1676
8702	8792	1719
9890	9967	1810
10054	11318	1888
0	293	0
534	741	294
1367	1500	502
1600	1725	636
1816	1872	762
1970	2084	819
2754	2848	934
2947	3009	1029
3261	3384	1092
3565	3685	1216
3794	3891	1337
3976	4081	1435
4163	4205	1541
4361	4451	1584
5549	5626	1675
5713	6977	1753
0	304	0
6155	6264	305
6436	6566	415
6875	6992	546
7390	7535	664
7672	7733	810
7859	7961	872
8362	8535	975
8626	8784	1149
9167	9391	1308
9524	9607	1533
9711	9805	1617
10481	10687	1712
11583	11635	1919
11767	12009	1972
12101	12171	2215
12455	12567	2286
14157	14306	2399
14389	14504	2549
14696	14784	2665
14878	15413	2754
0	140	0
39676	39802	141
40080	40175	268
41769	43099	364
0	126	0
0	3312	0
9759	9854	3313
10110	10236	3409
21248	21598	3536
36424	36784	3887
0	3312	0
9759	9854	3313
10110	10236	3409
21248	21598	3536
36297	36784	3887
0	2511	0
0	151	0
1809	1963	152
2126	2229	307
3697	3799	411
3885	4039	514
4152	4874	669
0	151	0
1809	1963	152
2126	2229	307
3697	3799	411
3885	4039	514
4152	4250	669
5539	5680	768
5784	5811	910
5886	6031	938
6130	6332	1084
7618	7794	1287
7887	7933	1464
8439	8557	1511
8793	8924	1630
9778	9912	1762
10223	10821	1897
0	151	0
1809	1963	152
2126	2229	307
3697	3799	411
3885	4039	514
4143	4250	669
5539	5680	777
5784	5811	919
5886	6031	947
6130	6332	1093
7618	7794	1296
7887	7933	1473
8439	8557	1520
8793	8924	1639
9778	9912	1771
10223	10821	1906
0	1060	0
2101	2689	1061
2787	2874	1650
3227	3373	1738
4230	4332	1885
4431	4505	1988
4597	4739	2063
5538	5600	2206
33077	33166	2269
33322	33478	2359
35044	35135	2516
35240	35297	2608
47451	47956	2666
0	1098	0
2101	2689	1099
2787	2874	1688
3227	3373	1776
4230	4332	1923
4431	4505	2026
4597	4739	2101
5538	5600	2244
33077	33166	2307
33322	33478	2397
35044	35135	2554
35240	35297	2646
47451	47956	2704
0	183	0
1117	1245	184
2645	2724	313
2914	3040	393
3252	3376	520
4230	4500	645
0	76	0
0	227	0
1845	1956	228
2115	2306	340
2560	2733	532
2928	3119	706
3258	3428	898
3889	4064	1069
5311	5461	1245
5556	5757	1396
0	227	0
1845	1956	228
2115	2306	340
2560	2733	532
2928	3119	706
3258	3428	898
3889	4064	1069
5311	5461	1245
5556	5696	1396
5916	6092	1537
0	1407	0
1493	1594	1408
2231	2662	1510
3375	3818	1942
5712	5955	2386
14401	14506	2630
14903	15084	2736
0	1407	0
1493	1532	1408
3759	3818	1448
5712	5955	1508
14401	14506	1752
14903	15084	1858
0	1407	0
1493	1594	1408
2231	2662	1510
3375	3818	1942
5712	5955	2386
14903	15084	2630
0	103	0
289	352	104
5391	5498	168
5780	5847	276
5990	6071	344
7038	7144	426
7323	7388	533
0	103	0
289	352	104
5391	5498	168
5780	5847	276
5990	6071	344
7038	7388	426
0	103	0
289	352	104
5391	5498	168
5990	6071	276
7038	7388	358
0	103	0
289	352	104
2237	2301	168
5391	5498	233
5780	5847	341
5990	6071	409
7038	7144	491
7323	7388	598
0	347	0
1062	1278	348
0	194	0
16336	17145	195
17367	17463	1005
28643	29437	1102
0	85	0
9203	9419	86
51097	51223	303
58943	59038	430
78022	85354	526
0	2946	0
8098	8187	2947
8434	8560	3037
13673	13766	3164
27744	27802	3258
28657	28851	3317
29058	29127	3512
0	2946	0
8098	8187	2947
8434	8560	3037
27744	27802	3164
28657	28851	3223
29058	29127	3418
0	2946	0
8098	8187	2947
8434	8560	3037
13673	13766	3164
27744	27802	3258
28657	28851	3317
29053	29144	3512
0	81	0
3381	3611	82
4040	4198	313
5030	5108	472
5213	5393	551
0	175	0
604	762	176
1594	1672	335
1777	1957	414
0	122	0
10000	10272	123
0	2025	0
2272	2367	2026
2641	2767	2122
8694	8883	2249
12887	12963	2439
0	2021	0
2272	2367	2022
2641	2767	2118
8694	8883	2245
13089	13480	2435
0	2025	0
2272	2367	2026
2641	2767	2122
8694	8883	2249
13089	13480	2439
0	2025	0
2272	2367	2026
2641	2725	2122
8694	8883	2207
13288	13480	2397
0	51	0
1978	2066	52
2501	2615	141
3278	3373	256
5211	5260	352
9030	9165	402
11552	11712	538
12118	12704	699
0	81	0
3381	3611	82
4040	4198	313
5029	5107	472
5212	5392	551
0	175	0
604	762	176
1593	1671	335
1776	1956	414
0	636	0
1407	1511	637
3913	4048	742
6012	6061	878
7909	8004	928
8520	8634	1024
9070	9158	1139
10511	10543	1228
0	636	0
1407	1511	637
3913	4048	742
6012	6061	878
7909	8004	928
8520	8634	1024
8787	8909	1139
9070	9158	1262
10511	10543	1351
0	115	0
1905	1993	116
2429	2543	205
3219	3314	320
6449	6498	416
8465	8600	466
10970	11074	602
11537	12127	707
0	115	0
734	819	116
1905	1993	202
2429	2543	291
3219	3314	406
6449	6498	502
8465	8600	552
10970	11074	688
11537	12127	793
0	212	0
2054	2149	213
2677	2791	309
3229	3317	424
4563	4629	513
0	607	0
