chrX	43740739	43741949	+	878,879
chrX	43742048	43743793	+	878,879
chrX	43743906	43744108	+	878,879
chrX	43744172	43744366	+	878,879
chrX	43767619	43768653	-	259
chrX	43768717	43769306	-	259
chrX	43769419	43775174	-	259
chrX	43775273	43778681	-	259
chrX	43778740	43780341	-	259
chrX	43780396	43781447	-	259
chrX	43781545	43793418	-	259
chrX	43793579	43795738	-	259
chrX	43795889	43797124	-	259
chrX	43797267	43802171	-	259
chrX	43802264	43803299	-	259
chrX	43803405	43838867	-	259
chrX	43839006	43843669	-	259
chrX	43843765	43882253	-	259
chrX	43950027	43958471	-	880
chrX	43958853	43973303	-	880
chrX	44148897	44163921	-	260
chrX	44164028	44176291	-	260
chrX	44176385	44178366	-	260
chrX	44178565	44229648	-	260
chrX	44229780	44232480	-	260
chrX	44232678	44235304	-	260
chrX	44235448	44242120	-	260
chrX	44242290	44248271	-	260
chrX	44248411	44248802	-	260
chrX	44248917	44250193	-	260
chrX	44250446	44261074	-	260
chrX	44261299	44272685	-	260
chrX	44272837	44312567	-	260
chrX	44312757	44343546	-	260
chrX	44524276	44527236	-	881
chrX	44527366	44538466	-	881
chrX	44538543	44541944	-	881
chrX	44542102	44542804	-	881
chrX	44873713	44873923	+	55,56,57,58,59,60,68
chrX	44873988	44961283	+	55,56,57,58,59,60,68
chrX	44961393	44974665	+	55,56,57,58,59,60,68
chrX	44974716	45010960	+	55,56,57,58,59,60,68
chrX	45011020	45020609	+	56,57,58,59,60,68
chrX	45011020	45034930	+	55
chrX	45020731	45034930	+	56,57,58,59,60,68
chrX	45034986	45037654	+	55,56,57,58,59,60,68
chrX	45037690	45051708	+	55,56,57,58,59,60,68
chrX	45051803	45053828	+	55,56,57,58,59,60,68
chrX	45053956	45059005	+	55,56,57,58,59,60,68
chrX	45059105	45059246	+	55,56,57,58,59,60,68
chrX	45059467	45060021	+	59,60
chrX	45059467	45060608	+	58,68
chrX	45059467	45061323	+	55,56,57
chrX	45060157	45060608	+	59
chrX	45060157	45061323	+	60
chrX	45060765	45061323	+	58,59,68
chrX	45061420	45062646	+	55,57,58,59,60
chrX	45061420	45063421	+	56,68
chrX	45062749	45063421	+	55,57,58,59,60
chrX	45063818	45069578	+	55,56,57,58,59,60,68
chrX	45070358	45076696	+	55,56,57,58,59,60,68
chrX	45076827	45078399	+	55,56,57,58,59,60,68
chrX	45078506	45079145	+	55,56,57,58,59,60,68
chrX	45079352	45082575	+	55,56,57,58,59,60,68
chrX	45082641	45082714	+	55,56,57,58,59,60,68
chrX	45082790	45083459	+	55,56,57,58,59,60,68
chrX	45083609	45085864	+	55,56,57,58,59,60,68
chrX	45085980	45089742	+	55,56,57,58,59,60,68
chrX	45089931	45090722	+	55,56,57,58,59,60,68
chrX	45090833	45107409	+	68
chrX	45090865	45107409	+	55,56,57,58,59,60
chrX	45107537	45110078	+	55,56,57,58,59,60,68
chrX	45110250	45111381	+	55,56,57,58,59,60,68
chrX	45151993	45153909	-	884
chrX	45154199	45157714	-	884
chrX	45157889	45191750	-	884
chrX	45164250	45191750	-	883
chrX	45192016	45200593	-	883,884
chrX	45505466	45510496	+	885,886
chrX	45510596	45521607	+	885,886
chrX	45521849	45524733	+	885
chrX	45848214	45849374	-	889
chrX	45849473	45851353	-	889
chrX	46326455	46327550	-	891
chrX	46447347	46448199	+	892,893,894,895
chrX	46448311	46450430	+	892,893,894,895
chrX	46450476	46462747	+	892,893,894,895
chrX	46462875	46463197	+	892,893,894,895
chrX	46463294	46471141	+	892
chrX	46463294	46472749	+	893
chrX	46463309	46471141	+	894
chrX	46463309	46472749	+	895
chrX	46471186	46472749	+	892,894
chrX	46501333	46528349	-	267
chrX	46501336	46528334	-	266
chrX	46501336	46528349	-	263
chrX	46528446	46528782	-	263,266,267
chrX	46528910	46542072	-	263,266,267
chrX	46542117	46544500	-	263,266,267
chrX	46544612	46545370	-	263,266,267
chrX	46545628	46546465	+	896
chrX	46575424	46597759	+	897
chrX	46607204	46613288	-	262,264
chrX	46613395	46620976	-	262,264
chrX	46621060	46631585	-	262,264
chrX	46631650	46635588	-	262,264
chrX	46635649	46643235	-	262,264
chrX	46643390	46648685	-	262,264
chrX	46648798	46651109	-	262,264
chrX	46651224	46651315	-	262,264
chrX	46651405	46653608	-	262,264
chrX	46653715	46662015	-	264
chrX	46653724	46662027	-	262
chrX	46662158	46662537	-	262,264
chrX	46662644	46669606	-	262,264
chrX	46669720	46672550	-	262,264
chrX	46672628	46679677	-	262,264
chrX	46679756	46682335	-	262,264
chrX	46682536	46758704	-	262,264
chrX	46837203	46853475	+	898
chrX	46854142	46859987	+	898
chrX	46860103	46877504	+	898
chrX	46877591	46879685	+	898
chrX	46887693	46890292	-	899
chrX	46890380	46894523	-	899
chrX	46894582	46899603	-	899
chrX	46912341	46984883	+	261
chrX	46912720	46984883	+	265
chrX	46984941	46985712	+	261,265
chrX	46985793	46998119	+	261,265
chrX	46998278	47024723	+	261,265
chrX	47024915	47027891	+	261,265
chrX	47028104	47033620	+	261,265
chrX	47033789	47038948	+	261,265
chrX	47039066	47054157	+	261,265
chrX	47054629	47056081	+	261,265
chrX	47056200	47058166	+	261,265
chrX	47078710	47080316	+	900,901,902
chrX	47078710	47081129	+	905
chrX	47080937	47081129	+	900,902
chrX	47080937	47081178	+	901
chrX	47081308	47084417	+	900,901,902,905
chrX	47084601	47089775	+	901,902,905
chrX	47084601	47091677	+	900
chrX	47089992	47091677	+	901,902,905
chrX	47091810	47092060	+	900,901,902,905
chrX	47092216	47092896	+	900,901,902,905
chrX	47142441	47142583	-	904
chrX	47142441	47142613	-	903
chrX	47142745	47144472	-	903,904
chrX	47145486	47147356	+	63,64,65,67
chrX	47145517	47147356	+	62
chrX	47147499	47169314	+	62,63,64,65,67
chrX	47169499	47171027	+	62,64,65
chrX	47169499	47173127	+	63,67
chrX	47171259	47173127	+	62,64,65
chrX	47173198	47175018	+	62,63,64,65,67
chrX	47175093	47176499	+	62,63,64,65,67
chrX	47176587	47179102	+	62,63,64,65,67
chrX	47179164	47179318	+	62,63,64,65,67
chrX	47179496	47179879	+	62,63,64,65,67
chrX	47180038	47180211	+	65,67
chrX	47180041	47180211	+	62,63,64
chrX	47180310	47180418	+	62,63,64,65,67
chrX	47180507	47181214	+	62,63,64,65,67
chrX	47181402	47181506	+	62,63,64,65,67
chrX	47181647	47181748	+	62,63,64,65,67
chrX	47181867	47181950	+	62,63,64,65,67
chrX	47182043	47182161	+	62,63,64,65,67
chrX	47182327	47185054	+	62,63,64,65,67
chrX	47185205	47185301	+	62,63,64,65,67
chrX	47185368	47185441	+	62,63,64,65,67
chrX	47185631	47185715	+	62,63,64,65,67
chrX	47185791	47186064	+	62,63,64,65,67
chrX	47186172	47186257	+	62,63,64,65,67
chrX	47186388	47186473	+	62,63,64,65,67
chrX	47190951	47198802	+	912
chrX	47194025	47198802	+	906
chrX	47198920	47199047	+	906,912
chrX	47199107	47199208	+	906,912
chrX	47199378	47199479	+	906,912
chrX	47199615	47200893	+	906,912
chrX	47201001	47201275	+	906,912
chrX	47201367	47201477	+	906,912
chrX	47201611	47202155	+	906,912
chrX	47202254	47202357	+	906,912
chrX	47202505	47202637	+	906,912
chrX	47202815	47202942	+	906,912
chrX	47203048	47203133	+	906,912
chrX	47203215	47203540	+	906,912
chrX	47203697	47205947	+	906,912
chrX	47206114	47206247	+	906,912
chrX	47206445	47209622	+	906,912
chrX	47209688	47209927	+	906,912
chrX	47210124	47210841	+	906,912
chrX	47210917	47211035	+	906,912
chrX	47211226	47212423	+	906,912
chrX	47212513	47212770	+	906,912
chrX	47212864	47212989	+	906,912
chrX	47213182	47214326	+	906,912
chrX	47214429	47214536	+	906,912
chrX	47214638	47214793	+	906,912
chrX	47218665	47223551	+	908
chrX	47219106	47223551	+	911
chrX	47223312	47223551	+	909
chrX	47223760	47224384	+	908,909,911
chrX	47224519	47224617	+	908,909,911
chrX	47224744	47224833	+	908,909,911
chrX	47224891	47224987	+	908,909,911
chrX	47225103	47225771	+	908,909,911
chrX	47225867	47225964	+	908,909,911
chrX	47226028	47226278	+	908,909,911
chrX	47226403	47226582	+	908,909,911
chrX	47226704	47226811	+	908,909,911
chrX	47226910	47226993	+	908,909,911
chrX	47227100	47227180	+	908,909,911
chrX	47227224	47227378	+	908,909,911
chrX	47227470	47228566	+	908,909,911
chrX	47228645	47228730	+	908,909,911
chrX	47233220	47239069	+	907
chrX	47239180	47239350	+	907
chrX	47239482	47239789	+	907
chrX	47239908	47240304	+	907
chrX	47240451	47240586	+	907
chrX	47240649	47240773	+	907
chrX	47240877	47241276	+	907
chrX	47241451	47241540	+	907
chrX	47241700	47242081	+	907
chrX	47242307	47242438	+	907
chrX	47242523	47242625	+	907
chrX	47242721	47243395	+	907
chrX	47243603	47244497	+	907
chrX	47244551	47244681	+	907
chrX	47244925	47245015	+	907
chrX	47245087	47245369	+	907
chrX	47245483	47247071	+	907
chrX	47247222	47247303	+	907
chrX	47247420	47247610	+	907
chrX	47247700	47247792	+	907
chrX	47370741	47410275	+	913
chrX	47410403	47410679	+	913
chrX	47410776	47412368	+	913
chrX	47449475	47455920	-	268,271
chrX	47456017	47456271	-	268,271
chrX	47456399	47467409	-	268,271
chrX	47467761	47482458	-	271
chrX	47467761	47482585	-	268
chrX	47561252	47562908	+	915,916,917
chrX	47563064	47563225	+	915,916,917
chrX	47563330	47564796	+	915,916,917
chrX	47564900	47564984	+	915,916,917
chrX	47565140	47565242	+	917
chrX	47565140	47565251	+	915,916
chrX	47565351	47566638	+	916,917
chrX	47566781	47566883	+	916,917
chrX	47566912	47566985	+	916,917
chrX	47567132	47567229	+	916,917
chrX	47567433	47568717	+	916,917
chrX	47568895	47568986	+	916,917
chrX	47569034	47569538	+	916,917
chrX	47569658	47569892	+	916,917
chrX	47570025	47570877	+	916,917
chrX	47571013	47571322	+	916,917
chrX	47572962	47574001	-	269
chrX	47573000	47574001	-	273
chrX	47574591	47574687	-	269,273
chrX	47574776	47575127	-	269,273
chrX	47575275	47576130	-	269,273
chrX	47576234	47576331	-	269,273
chrX	47576407	47576497	-	269,273
chrX	47576641	47577438	-	269,273
chrX	47577502	47604977	-	269,273
chrX	47582475	47583407	+	922
chrX	47583537	47584935	+	922
chrX	47585016	47585204	+	922
chrX	47585332	47585542	+	922
chrX	47585668	47586520	+	922
chrX	47605068	47605222	-	269,273
chrX	47605380	47606944	-	269,273
chrX	47607037	47607140	-	269,273
chrX	47607199	47619351	-	269,273
chrX	47624441	47626057	-	919,927
chrX	47626170	47626327	-	919,927
chrX	47626520	47626772	-	919,927
chrX	47626947	47627140	-	919,927
chrX	47627333	47627470	-	919,927
chrX	47627642	47628101	-	919,927
chrX	47628278	47629523	-	919,927
chrX	47629675	47629768	-	919,927
chrX	47629910	47630128	-	927
chrX	47636928	47637012	-	921,928,930
chrX	47637053	47639278	-	928
chrX	47637115	47637750	-	921,930
chrX	47638183	47638894	-	921,930
chrX	47639339	47641231	-	921,928,930
chrX	47641476	47649920	-	921,928
chrX	47641476	47650422	-	930
chrX	47650027	47650422	-	921,928
chrX	47651896	47652080	-	920,923,924,925
chrX	47652145	47654028	-	925
chrX	47652145	47657182	-	920,923,924
chrX	47654094	47657182	-	925
chrX	47657291	47657571	-	920,923,925
chrX	47657291	47657781	-	924
chrX	47657640	47657781	-	920,923,925
chrX	47657864	47658829	-	920,923,924,925
chrX	47658937	47659114	-	920,925
chrX	47659181	47659894	+	929
chrX	47707386	47723526	+	272
chrX	47724337	47724557	+	272
chrX	47724655	47735833	+	272
chrX	47836988	47846104	+	270
chrX	47846322	47887998	+	270
chrX	47888126	47895844	+	270
chrX	47895941	47914923	+	270
chrX	47977798	47982948	-	936,937,940
chrX	47983039	47983284	-	936,937,940
chrX	47983412	47988523	-	936,937
chrX	47983412	48002594	-	940
chrX	47988618	48002594	-	936,937
chrX	48002654	48003507	-	936,937,940
chrX	48003703	48003903	-	937
chrX	48003703	48003908	-	936,940
chrX	48004418	48007716	+	938
chrX	48007948	48008375	+	934,938
chrX	48008535	48009365	+	934,938
chrX	48009445	48009548	+	934,938
chrX	48056433	48066309	+	939
chrX	48060200	48060449	-	932
chrX	48060204	48060449	-	931,933,935
chrX	48060546	48060818	-	931,932,933,935
chrX	48060904	48066871	-	935
chrX	48060946	48066871	-	931,932,933
chrX	48067062	48071064	-	931
chrX	48067062	48071266	-	932,933
chrX	48067062	48071465	-	935
chrX	48108034	48109959	+	941
chrX	48110049	48110482	+	941
chrX	48110598	48111259	+	941
chrX	48111356	48113192	+	941
chrX	48113243	48117011	+	941
chrX	48117148	48119533	+	941
chrX	48119695	48120099	+	941
chrX	48127303	48130601	+	938
chrX	48130833	48131260	+	934,938
chrX	48131420	48132249	+	934,938
chrX	48132329	48132432	+	934,938
chrX	48186857	48187626	-	942,943
chrX	48187732	48190132	-	942,943
chrX	48190269	48192231	-	942,943
chrX	48192282	48194128	-	942,943
chrX	48194225	48194739	-	942,943
chrX	48194855	48195006	-	943
chrX	48194855	48195289	-	942
chrX	48195130	48195289	-	943
chrX	48195379	48196730	-	942,943
chrX	48255433	48256050	+	946
chrX	48255433	48257221	+	944
chrX	48256137	48257221	+	946
chrX	48257311	48257745	+	944,946
chrX	48257861	48258535	+	944,946
chrX	48258632	48261765	+	944,946
chrX	48261816	48263781	+	944,946
chrX	48263918	48266286	+	944,946
chrX	48266392	48266853	+	944,946
chrX	48301763	48303603	-	945
chrX	48303700	48304226	-	945
chrX	48304342	48304778	-	945
chrX	48304868	48306112	-	945
chrX	48347036	48347499	-	947
chrX	48347605	48349986	-	947
chrX	48350123	48352099	-	947
chrX	48352150	48353998	-	947
chrX	48354095	48354631	-	947
chrX	48354747	48355180	-	947
chrX	48355270	48356633	-	947
chrX	48383565	48384033	+	949,951,954,955
chrX	48384123	48384560	+	949,951,954,955
chrX	48384676	48385351	+	949,951,954,955
chrX	48385448	48387310	+	949,951,954,955
chrX	48387361	48389345	+	949,955
chrX	48387361	48391868	+	951,954
chrX	48389482	48391868	+	949,955
chrX	48391974	48392755	+	949,951,954,955
chrX	48402670	48403451	-	949,951,954,955
chrX	48403557	48405943	-	949,955
chrX	48403557	48408064	-	951,954
chrX	48406080	48408064	-	949,955
chrX	48408115	48409977	-	949,951,954,955
chrX	48410074	48410749	-	949,951,954,955
chrX	48410865	48411303	-	949,951,954,955
chrX	48411393	48411861	-	949,951,954,955
chrX	48459035	48459535	-	953
chrX	48459640	48459731	-	953
chrX	48459877	48460648	-	953
chrX	48460765	48460985	-	953
chrX	48461087	48461717	-	953
chrX	48461798	48462006	-	953
chrX	48462145	48462232	-	953
chrX	48462292	48462897	-	953
chrX	48462981	48466014	-	953
chrX	48466094	48466229	-	953
chrX	48466323	48466798	-	953
chrX	48466873	48466961	-	953
chrX	48467078	48467709	-	953
chrX	48467786	48467871	-	953
chrX	48467926	48469334	-	953
chrX	48469437	48470181	-	953
chrX	48476397	48476562	+	950
chrX	48476397	48477960	+	948
chrX	48476397	48479037	+	952
chrX	48476669	48477960	+	950
chrX	48478169	48478448	+	948,950
chrX	48478519	48478616	+	948,950
chrX	48478708	48479037	+	948,950
chrX	48479117	48481150	+	948,950
chrX	48479117	48481288	+	952
chrX	48481204	48481288	+	948,950
chrX	48481343	48481425	+	948,950,952
chrX	48481529	48481631	+	948,950,952
chrX	48481716	48482402	+	948,952
chrX	48481716	48482408	+	950
chrX	48482507	48482596	+	948,950,952
chrX	48482795	48482985	+	948,950,952
chrX	48483028	48485735	+	948,950,952
chrX	48509104	48509567	+	958
chrX	48509104	48509783	+	963,964,966
chrX	48509957	48511294	+	963,964,965,966
chrX	48509957	48511365	+	958
chrX	48511488	48511891	+	958,963,964,965,966
chrX	48511936	48512325	+	958,963,964,965,966
chrX	48512508	48512588	+	958,963,964,965,966
chrX	48512720	48512834	+	964,966
chrX	48512720	48514126	+	965
chrX	48512720	48514239	+	958,963
chrX	48512853	48514126	+	966
chrX	48512853	48514239	+	964
chrX	48514142	48514239	+	965,966
chrX	48514366	48514524	+	958,963,964,965,966
chrX	48514626	48515716	+	958,963,964,965,966
chrX	48515794	48515889	+	958,963,964,965,966
chrX	48515954	48516060	+	958,963,964,965,966
chrX	48516147	48517182	+	958,963,964,965,966
chrX	48517294	48520374	+	958,963,964,965,966
chrX	48521908	48523698	+	959
chrX	48524073	48526988	+	959
chrX	48527026	48527154	+	959
chrX	48527286	48528233	+	959
chrX	48539921	48541332	+	956
chrX	48541443	48544868	+	956
chrX	48545024	48558896	+	956
chrX	48559025	48559157	+	956
chrX	48559347	48559613	+	956
chrX	48574574	48575167	+	961
chrX	48575284	48575560	+	961
chrX	48575668	48576313	+	961
chrX	48576420	48576507	+	961
chrX	48576605	48577025	+	961
chrX	48577110	48577464	+	961
chrX	48598038	48598716	+	960
chrX	48598038	48598750	+	957
chrX	48598958	48599352	+	957,960,962
chrX	48599463	48599586	+	957,960,962
chrX	48599718	48600318	+	957,960,962
chrX	48600627	48601783	+	957,960,962
chrX	48601965	48602064	+	957,960,962
chrX	48602207	48604271	+	957,960,962
chrX	48604391	48604847	+	957,960,962
chrX	48683986	48684282	+	969
chrX	48684424	48685546	+	969
chrX	48685634	48685733	+	969
chrX	48685837	48685945	+	969
chrX	48685988	48686080	+	969
chrX	48686135	48686780	+	969
chrX	48686956	48688053	+	969
chrX	48688097	48688299	+	969
chrX	48688454	48688659	+	969
chrX	48689067	48689319	+	969
chrX	48689435	48691106	+	969
chrX	48695872	48698901	+	967
chrX	48696804	48698901	+	968
chrX	48699048	48700090	+	967,968
chrX	48700754	48706264	+	967,968
chrX	48706412	48706497	+	967,968
chrX	48706628	48707436	+	967,968
chrX	48761854	48765834	+	973
chrX	48765973	48770926	+	973
chrX	48771083	48773309	+	973
chrX	48786646	48791090	+	974
chrX	48791330	48791843	+	974
chrX	48792222	48792322	+	974
chrX	48792469	48793171	+	974
chrX	48793298	48793792	+	974
chrX	48802143	48802662	+	970
chrX	48802786	48802870	+	970
chrX	48803000	48803127	+	970
chrX	48803217	48805437	+	970
chrX	48805523	48805630	+	970
chrX	48805672	48806367	+	970
chrX	48806465	48806608	+	970
chrX	48806707	48808032	+	970
chrX	48808138	48808257	+	970
chrX	48808327	48814439	+	970
chrX	48814567	48814674	+	970
chrX	48814741	48814833	+	970
chrX	48814894	48814961	+	970
chrX	48815052	48815383	+	970
chrX	48815491	48815574	+	970
chrX	48815643	48815883	+	970
chrX	48816053	48816140	+	970
chrX	48816270	48816464	+	970
chrX	48816634	48817325	+	970
chrX	48817460	48818040	+	970
chrX	48818110	48818219	+	970
chrX	48818413	48820105	+	970
chrX	48820256	48822619	+	970
chrX	48822795	48822911	+	970
chrX	48823589	48823671	+	970
chrX	48823786	48823921	+	970
chrX	48824069	48824165	+	970
chrX	48824295	48824543	+	970
chrX	48826550	48829080	+	972
chrX	48831456	48831868	-	971
chrX	48832342	48835418	-	971
chrX	48893818	48893899	-	980,981
chrX	48894011	48894096	-	980,981
chrX	48894226	48895037	-	980,981
chrX	48895102	48895351	-	981
chrX	48895102	48896758	-	980
chrX	48895502	48896758	-	981
chrX	48896859	48897723	-	980,981
chrX	48897822	48898066	-	980,981
chrX	48898015	48898491	+	976,977,999
chrX	48898083	48898491	+	978,991
chrX	48898094	48898491	+	993
chrX	48898347	48898491	+	992
chrX	48898577	48901189	+	975,976,977,978,979,991,992,993,999
chrX	48901278	48901929	+	977
chrX	48901302	48901929	+	975,976,978,979,991,992,993,999
chrX	48901952	48902441	+	975
chrX	48902043	48902232	+	976,977,979,991,992,993,999
chrX	48902043	48902731	+	978
chrX	48902518	48902731	+	975,977,979,991,992,993,999
chrX	48902518	48902734	+	976
chrX	48902796	48902927	+	975,976,977,978,979,991,992,993,999
chrX	48903466	48904745	-	990,996
chrX	48904893	48906391	-	989,990,997
chrX	48905483	48906391	-	984,987,988,994,996
chrX	48906544	48909813	-	984,987,989,990,994,996,997
chrX	48906544	48911545	-	988
chrX	48909997	48910233	-	994
chrX	48909997	48911506	-	987
chrX	48909997	48911545	-	984,990,996,997
chrX	48909997	48911858	-	989
chrX	48910318	48911545	-	994
chrX	48914295	48914394	-	995
chrX	48914572	48915019	-	995
chrX	48915393	48917780	-	995
chrX	48917832	48918535	-	995
chrX	48918646	48918773	-	995
chrX	48922911	48923136	-	983
chrX	48923296	48923632	-	982,983,986,998
chrX	48923747	48923850	-	982,983,986,998
chrX	48924053	48925846	-	982,983,986,998
chrX	48926051	48934463	-	982,983,986,998
chrX	48934613	48934695	-	998
chrX	48934613	48934710	-	982,983,986
chrX	48934868	48934953	-	982,983,986,998
chrX	48935019	48944189	-	982,983,986,998
chrX	48944284	48956976	-	983,986,998
chrX	48944284	48958231	-	982
chrX	48962807	48966054	-	985
chrX	48966306	48966577	-	985
chrX	48966677	48966760	-	985
chrX	48966845	48966943	-	985
chrX	48967107	48969150	-	985
chrX	48974286	48975154	-	1000
chrX	48975310	48976017	-	1000
chrX	48976112	48976240	-	1000
chrX	48976364	48978304	-	1000
chrX	48978436	48981214	-	1000
chrX	48981315	48981415	-	1000
chrX	48981473	48981595	-	1000
chrX	48981692	48981794	-	1000
chrX	48981873	48982978	-	1000
chrX	48983093	48983227	-	1000
chrX	48983441	48983774	-	1000
chrX	48983871	48985267	-	1000
chrX	48985403	48987784	-	1000
chrX	48987878	48988120	-	1000
chrX	48988199	48989610	-	1000
chrX	48989711	48989834	-	1000
chrX	48989883	48989971	-	1000
chrX	48990004	48990684	-	1000
chrX	48990733	48990925	-	1000
chrX	48991111	48993427	-	1000
chrX	48993579	48997249	-	1000
chrX	48997358	48998153	-	1000
chrX	48998181	48999237	-	1000
chrX	48999300	48999437	-	1000
chrX	48999505	49002187	-	1000
chrX	49030602	49031396	-	1005,1006
chrX	49031545	49033464	-	1005,1006
chrX	49033541	49033725	-	1005,1006
chrX	49033783	49034133	-	1005,1006
chrX	49034252	49038009	-	1005,1006
chrX	49038115	49038196	-	1005,1006
chrX	49038443	49039106	-	1005,1006
chrX	49039346	49040454	-	1005
chrX	49039411	49040454	-	1006
chrX	49040569	49043110	-	1005,1006
chrX	49053878	49061958	+	1010
chrX	49059060	49061958	+	1002,1011,1012
chrX	49059096	49061958	+	1003,1009
chrX	49062059	49062234	+	1012
chrX	49062105	49062234	+	1003
chrX	49062118	49062234	+	1002,1009,1010,1011
chrX	49062290	49062467	+	1002,1009
chrX	49062326	49062467	+	1003,1010,1011,1012
chrX	49062602	49063860	+	1002,1003,1009,1010,1011,1012
chrX	49064002	49064369	+	1002,1003,1009,1010,1011,1012
chrX	49064665	49065035	+	1002,1003,1009,1010,1011,1012
chrX	49065099	49065453	+	1002,1003,1009,1010,1011,1012
chrX	49065629	49065746	+	1002,1003,1009,1010,1011,1012
chrX	49065846	49067175	+	1002,1003,1009,1010,1011,1012
chrX	49068091	49068543	+	1002,1003
chrX	49072009	49072432	-	1007
chrX	49072651	49073808	-	1007
chrX	49074913	49075135	-	1001,1004
chrX	49075282	49075363	-	1001,1004
chrX	49075466	49075544	-	1001,1004
chrX	49075754	49075865	-	1001,1004
chrX	49075946	49076429	-	1001,1004
chrX	49076525	49076644	-	1001,1004
chrX	49076751	49077642	-	1004
chrX	49076754	49077642	-	1001
chrX	49077748	49077836	-	1001,1004
chrX	49077912	49078040	-	1001,1004
chrX	49078113	49079750	-	1004
chrX	49078113	49100204	-	1001
chrX	49100555	49101049	-	1001
chrX	49113756	49113852	-	1008
chrX	49113939	49115725	-	1008
chrX	49115796	49115890	-	1008
chrX	49116015	49116220	-	1008
chrX	49116324	49117029	-	1008
chrX	49117163	49117596	-	1008
chrX	49117811	49119704	-	1008
chrX	49119815	49122397	-	1008
chrX	49122523	49122621	-	1008
chrX	49122777	49123546	-	1008
chrX	49162939	49163782	+	1020,1022,1025
chrX	49163930	49164706	+	1020,1022,1025
chrX	49164790	49164862	+	1020
chrX	49164790	49165189	+	1022,1025
chrX	49165091	49165189	+	1020
chrX	49165362	49166073	+	1020,1025
chrX	49165362	49166088	+	1022
chrX	49172097	49173128	+	1019
chrX	49173282	49173387	+	1019
chrX	49173484	49174334	+	1019
chrX	49174426	49174671	+	1019
chrX	49176266	49176902	-	1017,1018
chrX	49177203	49177992	-	1017,1018
chrX	49178180	49178271	-	1017,1018
chrX	49178476	49179250	-	1017,1018
chrX	49179389	49179692	-	1017,1018
chrX	49179807	49183733	-	1017,1018
chrX	49183918	49184624	-	1017,1018
chrX	49184711	49184825	-	1017
chrX	49184711	49186255	-	1018
chrX	49189283	49191432	-	1013
chrX	49191764	49193271	-	1013
chrX	49193464	49194165	-	1013
chrX	49194362	49197714	-	1013
chrX	49197840	49198967	-	1013
chrX	49199034	49200150	-	1013
chrX	49199225	49202171	+	1026
chrX	49205368	49205615	-	1015,1016,1021
chrX	49205814	49206510	-	1015,1016,1021
chrX	49206624	49206727	-	1015,1016,1021
chrX	49206856	49207004	-	1015,1016,1021
chrX	49207113	49208514	-	1015,1016,1021
chrX	49208685	49209261	-	1015,1016,1021
chrX	49209394	49209628	-	1015,1016,1021
chrX	49209760	49209940	-	1015,1016,1021
chrX	49210043	49210300	-	1015,1016,1021
chrX	49210404	49210589	-	1015,1016,1021
chrX	49210687	49210964	-	1015,1016,1021
chrX	49211093	49211321	-	1015,1016,1021
chrX	49211482	49211897	-	1015,1016,1021
chrX	49211990	49212242	-	1015,1016,1021
chrX	49212309	49212666	-	1015,1016,1021
chrX	49212796	49212973	-	1015,1016,1021
chrX	49212995	49213818	-	1015,1016,1021
chrX	49213903	49214158	-	1015,1016,1021
chrX	49214270	49215085	-	1015,1016,1021
chrX	49215245	49215341	-	1015,1016,1021
chrX	49215544	49216381	-	1015,1016,1021
chrX	49216529	49217754	-	1015,1016,1021
chrX	49217808	49217897	-	1015,1016,1021
chrX	49218006	49218454	-	1015,1016,1021
chrX	49218543	49218628	-	1015,1016,1021
chrX	49218736	49218881	-	1015,1016,1021
chrX	49218942	49219320	-	1015,1016,1021
chrX	49219451	49219633	-	1015,1016,1021
chrX	49219791	49220472	-	1015,1016,1021
chrX	49220525	49221034	-	1015,1016,1021
chrX	49221081	49222521	-	1015,1016,1021
chrX	49222604	49222717	-	1015,1016,1021
chrX	49222839	49222928	-	1015,1016,1021
chrX	49223137	49224760	-	1015,1016,1021
chrX	49224987	49225908	-	1015,1016,1021
chrX	49226070	49226216	-	1015,1016,1021
chrX	49226244	49226408	-	1015,1016,1021
chrX	49226503	49226609	-	1015,1016,1021
chrX	49226703	49226936	-	1015,1021
chrX	49226703	49226969	-	1016
chrX	49227128	49228035	-	1015,1016,1021
chrX	49228140	49228250	-	1015,1016,1021
chrX	49228448	49230219	-	1015,1016,1021
chrX	49230373	49230466	-	1015,1016,1021
chrX	49230610	49230849	-	1015,1016,1021
chrX	49230990	49231201	-	1015,1016,1021
chrX	49231308	49231677	-	1015,1016,1021
chrX	49231693	49233244	-	1015
chrX	49231928	49233284	-	1016,1021
chrX	49235687	49237085	+	1023
chrX	49237264	49242015	+	1023
chrX	49242149	49242885	+	1023
chrX	49242993	49243117	+	1023
chrX	49243185	49243283	+	1023
chrX	49243463	49246730	+	1023
chrX	49246926	49247495	+	1023
chrX	49247559	49247648	+	1023
chrX	49247769	49248190	+	1023
chrX	49248311	49248406	+	1023
chrX	49248524	49248632	+	1023
chrX	49248735	49248816	+	1023
chrX	49248925	49249166	+	1023
chrX	49249263	49249508	+	1023
chrX	49249569	49249650	+	1023
chrX	49249726	49250147	+	1023
chrX	49251484	49251663	-	1014,1024
chrX	49251766	49253125	-	1014,1024
chrX	49253203	49253916	-	1014,1024
chrX	49254068	49255428	-	1014,1024
chrX	49255510	49255714	-	1014,1024
chrX	49255803	49256750	-	1014,1024
chrX	49256856	49256924	-	1014,1024
